time,node,count,total_count,lambda,service_mode,seed
1892,b,452,989,2,fixed,20260905
1892,c,460,989,2,fixed,20260905
1892,d,12,989,2,fixed,20260905
1894,o,57,988,2,fixed,20260905
1894,a,5,988,2,fixed,20260905
1894,b,449,988,2,fixed,20260905
1894,c,462,988,2,fixed,20260905
1894,d,15,988,2,fixed,20260905
1896,o,62,992,2,fixed,20260905
1896,a,6,992,2,fixed,20260905
1896,b,446,992,2,fixed,20260905
1896,c,464,992,2,fixed,20260905
1896,d,14,992,2,fixed,20260905
1898,o,64,987,2,fixed,20260905
1898,a,6,987,2,fixed,20260905
1898,b,444,987,2,fixed,20260905
1898,c,467,987,2,fixed,20260905
1898,d,6,987,2,fixed,20260905
1900,o,65,988,2,fixed,20260905
1900,a,3,988,2,fixed,20260905
1900,b,445,988,2,fixed,20260905
1900,c,466,988,2,fixed,20260905
1900,d,9,988,2,fixed,20260905
1902,o,65,991,2,fixed,20260905
1902,a,0,991,2,fixed,20260905
1902,b,447,991,2,fixed,20260905
1902,c,471,991,2,fixed,20260905
1902,d,8,991,2,fixed,20260905
1904,o,63,991,2,fixed,20260905
1904,a,2,991,2,fixed,20260905
1904,b,448,991,2,fixed,20260905
1904,c,472,991,2,fixed,20260905
1904,d,6,991,2,fixed,20260905
1906,o,64,989,2,fixed,20260905
1906,a,0,989,2,fixed,20260905
1906,b,447,989,2,fixed,20260905
1906,c,467,989,2,fixed,20260905
1906,d,11,989,2,fixed,20260905
1908,o,67,990,2,fixed,20260905
1908,a,0,990,2,fixed,20260905
1908,b,447,990,2,fixed,20260905
1908,c,470,990,2,fixed,20260905
1908,d,6,990,2,fixed,20260905
1910,o,67,989,2,fixed,20260905
1910,a,3,989,2,fixed,20260905
1910,b,444,989,2,fixed,20260905
1910,c,467,989,2,fixed,20260905
1910,d,8,989,2,fixed,20260905
1912,o,69,987,2,fixed,20260905
1912,a,2,987,2,fixed,20260905
1912,b,443,987,2,fixed,20260905
1912,c,467,987,2,fixed,20260905
1912,d,6,987,2,fixed,20260905
1914,o,68,984,2,fixed,20260905
1914,a,0,984,2,fixed,20260905
1914,b,441,984,2,fixed,20260905
1914,c,472,984,2,fixed,20260905
1914,d,3,984,2,fixed,20260905
1916,o,76,990,2,fixed,20260905
1916,a,0,990,2,fixed,20260905
1916,b,439,990,2,fixed,20260905
1916,c,473,990,2,fixed,20260905
1916,d,2,990,2,fixed,20260905
1918,o,73,991,2,fixed,20260905
1918,a,1,991,2,fixed,20260905
1918,b,441,991,2,fixed,20260905
1918,c,474,991,2,fixed,20260905
1918,d,2,991,2,fixed,20260905
1920,o,71,991,2,fixed,20260905
1920,a,2,991,2,fixed,20260905
1920,b,443,991,2,fixed,20260905
1920,c,474,991,2,fixed,20260905
1920,d,1,991,2,fixed,20260905
1922,o,72,990,2,fixed,20260905
1922,a,0,990,2,fixed,20260905
1922,b,441,990,2,fixed,20260905
1922,c,476,990,2,fixed,20260905
1922,d,1,990,2,fixed,20260905
1924,o,74,993,2,fixed,20260905
1924,a,0,993,2,fixed,20260905
1924,b,441,993,2,fixed,20260905
1924,c,475,993,2,fixed,20260905
1924,d,3,993,2,fixed,20260905
1926,o,73,991,2,fixed,20260905
1926,a,1,991,2,fixed,20260905
1926,b,441,991,2,fixed,20260905
1926,c,474,991,2,fixed,20260905
1926,d,2,991,2,fixed,20260905
1928,o,71,992,2,fixed,20260905
1928,a,1,992,2,fixed,20260905
1928,b,442,992,2,fixed,20260905
1928,c,472,992,2,fixed,20260905
1928,d,6,992,2,fixed,20260905
1930,o,67,991,2,fixed,20260905
1930,a,1,991,2,fixed,20260905
1930,b,446,991,2,fixed,20260905
1930,c,475,991,2,fixed,20260905
1930,d,2,991,2,fixed,20260905
1932,o,65,989,2,fixed,20260905
1932,a,0,989,2,fixed,20260905
1932,b,447,989,2,fixed,20260905
1932,c,475,989,2,fixed,20260905
1932,d,2,989,2,fixed,20260905
1934,o,63,990,2,fixed,20260905
1934,a,0,990,2,fixed,20260905
1934,b,452,990,2,fixed,20260905
1934,c,473,990,2,fixed,20260905
1934,d,2,990,2,fixed,20260905
1936,o,63,993,2,fixed,20260905
1936,a,1,993,2,fixed,20260905
1936,b,452,993,2,fixed,20260905
1936,c,477,993,2,fixed,20260905
1936,d,0,993,2,fixed,20260905
1938,o,62,994,2,fixed,20260905
1938,a,3,994,2,fixed,20260905
1938,b,452,994,2,fixed,20260905
1938,c,477,994,2,fixed,20260905
1938,d,0,994,2,fixed,20260905
1940,o,65,996,2,fixed,20260905
1940,a,3,996,2,fixed,20260905
1940,b,449,996,2,fixed,20260905
1940,c,478,996,2,fixed,20260905
1940,d,1,996,2,fixed,20260905
1942,o,67,1000,2,fixed,20260905
1942,a,3,1000,2,fixed,20260905
1942,b,453,1000,2,fixed,20260905
1942,c,476,1000,2,fixed,20260905
1942,d,1,1000,2,fixed,20260905
1944,o,69,1005,2,fixed,20260905
1944,a,3,1005,2,fixed,20260905
1944,b,452,1005,2,fixed,20260905
1944,c,481,1005,2,fixed,20260905
1944,d,0,1005,2,fixed,20260905
1946,o,68,1010,2,fixed,20260905
1946,a,5,1010,2,fixed,20260905
1946,b,453,1010,2,fixed,20260905
1946,c,478,1010,2,fixed,20260905
1946,d,6,1010,2,fixed,20260905
1948,o,72,1014,2,fixed,20260905
1948,a,3,1014,2,fixed,20260905
1948,b,453,1014,2,fixed,20260905
1948,c,478,1014,2,fixed,20260905
1948,d,8,1014,2,fixed,20260905
1950,o,73,1019,2,fixed,20260905
1950,a,7,1019,2,fixed,20260905
1950,b,454,1019,2,fixed,20260905
1950,c,480,1019,2,fixed,20260905
1950,d,5,1019,2,fixed,20260905
1952,o,73,1021,2,fixed,20260905
1952,a,7,1021,2,fixed,20260905
1952,b,454,1021,2,fixed,20260905
1952,c,478,1021,2,fixed,20260905
1952,d,9,1021,2,fixed,20260905
1954,o,73,1023,2,fixed,20260905
1954,a,7,1023,2,fixed,20260905
1954,b,452,1023,2,fixed,20260905
1954,c,480,1023,2,fixed,20260905
1954,d,11,1023,2,fixed,20260905
1956,o,70,1020,2,fixed,20260905
1956,a,8,1020,2,fixed,20260905
1956,b,451,1020,2,fixed,20260905
1956,c,481,1020,2,fixed,20260905
1956,d,10,1020,2,fixed,20260905
1958,o,72,1019,2,fixed,20260905
1958,a,9,1019,2,fixed,20260905
1958,b,451,1019,2,fixed,20260905
1958,c,481,1019,2,fixed,20260905
1958,d,6,1019,2,fixed,20260905
1960,o,72,1021,2,fixed,20260905
1960,a,12,1021,2,fixed,20260905
1960,b,450,1021,2,fixed,20260905
1960,c,479,1021,2,fixed,20260905
1960,d,8,1021,2,fixed,20260905
1962,o,78,1024,2,fixed,20260905
1962,a,11,1024,2,fixed,20260905
1962,b,447,1024,2,fixed,20260905
1962,c,482,1024,2,fixed,20260905
1962,d,6,1024,2,fixed,20260905
1964,o,75,1027,2,fixed,20260905
1964,a,11,1027,2,fixed,20260905
1964,b,450,1027,2,fixed,20260905
1964,c,481,1027,2,fixed,20260905
1964,d,10,1027,2,fixed,20260905
1966,o,79,1030,2,fixed,20260905
1966,a,12,1030,2,fixed,20260905
1966,b,449,1030,2,fixed,20260905
1966,c,481,1030,2,fixed,20260905
1966,d,9,1030,2,fixed,20260905
1968,o,80,1031,2,fixed,20260905
1968,a,13,1031,2,fixed,20260905
1968,b,447,1031,2,fixed,20260905
1968,c,482,1031,2,fixed,20260905
1968,d,9,1031,2,fixed,20260905
1970,o,78,1028,2,fixed,20260905
1970,a,12,1028,2,fixed,20260905
1970,b,448,1028,2,fixed,20260905
1970,c,479,1028,2,fixed,20260905
1970,d,11,1028,2,fixed,20260905
1972,o,78,1030,2,fixed,20260905
1972,a,14,1030,2,fixed,20260905
1972,b,448,1030,2,fixed,20260905
1972,c,481,1030,2,fixed,20260905
1972,d,9,1030,2,fixed,20260905
1974,o,79,1030,2,fixed,20260905
1974,a,13,1030,2,fixed,20260905
1974,b,450,1030,2,fixed,20260905
1974,c,482,1030,2,fixed,20260905
1974,d,6,1030,2,fixed,20260905
1976,o,80,1030,2,fixed,20260905
1976,a,13,1030,2,fixed,20260905
1976,b,452,1030,2,fixed,20260905
1976,c,483,1030,2,fixed,20260905
1976,d,2,1030,2,fixed,20260905
1978,o,78,1030,2,fixed,20260905
1978,a,11,1030,2,fixed,20260905
1978,b,455,1030,2,fixed,20260905
1978,c,481,1030,2,fixed,20260905
1978,d,5,1030,2,fixed,20260905
1980,o,74,1024,2,fixed,20260905
1980,a,11,1024,2,fixed,20260905
1980,b,458,1024,2,fixed,20260905
1980,c,479,1024,2,fixed,20260905
1980,d,2,1024,2,fixed,20260905
1982,o,74,1024,2,fixed,20260905
1982,a,12,1024,2,fixed,20260905
1982,b,453,1024,2,fixed,20260905
1982,c,482,1024,2,fixed,20260905
1982,d,3,1024,2,fixed,20260905
1984,o,72,1023,2,fixed,20260905
1984,a,14,1023,2,fixed,20260905
1984,b,451,1023,2,fixed,20260905
1984,c,485,1023,2,fixed,20260905
1984,d,1,1023,2,fixed,20260905
1986,o,76,1028,2,fixed,20260905
1986,a,11,1028,2,fixed,20260905
1986,b,454,1028,2,fixed,20260905
1986,c,485,1028,2,fixed,20260905
1986,d,2,1028,2,fixed,20260905
1988,o,70,1028,2,fixed,20260905
1988,a,15,1028,2,fixed,20260905
1988,b,457,1028,2,fixed,20260905
1988,c,486,1028,2,fixed,20260905
1988,d,0,1028,2,fixed,20260905
1990,o,70,1029,2,fixed,20260905
1990,a,16,1029,2,fixed,20260905
1990,b,457,1029,2,fixed,20260905
1990,c,486,1029,2,fixed,20260905
1990,d,0,1029,2,fixed,20260905
1992,o,71,1032,2,fixed,20260905
1992,a,17,1032,2,fixed,20260905
1992,b,457,1032,2,fixed,20260905
1992,c,487,1032,2,fixed,20260905
1992,d,0,1032,2,fixed,20260905
1994,o,69,1035,2,fixed,20260905
1994,a,19,1035,2,fixed,20260905
1994,b,458,1035,2,fixed,20260905
1994,c,489,1035,2,fixed,20260905
1994,d,0,1035,2,fixed,20260905
1996,o,67,1035,2,fixed,20260905
1996,a,20,1035,2,fixed,20260905
1996,b,459,1035,2,fixed,20260905
1996,c,487,1035,2,fixed,20260905
1996,d,2,1035,2,fixed,20260905
1998,o,71,1037,2,fixed,20260905
1998,a,22,1037,2,fixed,20260905
1998,b,456,1037,2,fixed,20260905
1998,c,486,1037,2,fixed,20260905
1998,d,2,1037,2,fixed,20260905
2000,o,69,1036,2,fixed,20260905
2000,a,23,1036,2,fixed,20260905
2000,b,456,1036,2,fixed,20260905
2000,c,485,1036,2,fixed,20260905
2000,d,3,1036,2,fixed,20260905
2002,o,68,1035,2,fixed,20260905
2002,a,22,1035,2,fixed,20260905
2002,b,458,1035,2,fixed,20260905
2002,c,486,1035,2,fixed,20260905
2002,d,1,1035,2,fixed,20260905
2004,o,64,1032,2,fixed,20260905
2004,a,20,1032,2,fixed,20260905
2004,b,460,1032,2,fixed,20260905
2004,c,488,1032,2,fixed,20260905
2004,d,0,1032,2,fixed,20260905
2006,o,63,1035,2,fixed,20260905
2006,a,20,1035,2,fixed,20260905
2006,b,464,1035,2,fixed,20260905
2006,c,486,1035,2,fixed,20260905
2006,d,2,1035,2,fixed,20260905
2008,o,62,1036,2,fixed,20260905
2008,a,21,1036,2,fixed,20260905
2008,b,466,1036,2,fixed,20260905
2008,c,487,1036,2,fixed,20260905
2008,d,0,1036,2,fixed,20260905
2010,o,61,1037,2,fixed,20260905
2010,a,22,1037,2,fixed,20260905
2010,b,461,1037,2,fixed,20260905
2010,c,493,1037,2,fixed,20260905
2010,d,0,1037,2,fixed,20260905
2012,o,64,1041,2,fixed,20260905
2012,a,19,1041,2,fixed,20260905
2012,b,461,1041,2,fixed,20260905
2012,c,496,1041,2,fixed,20260905
2012,d,1,1041,2,fixed,20260905
2014,o,61,1041,2,fixed,20260905
2014,a,18,1041,2,fixed,20260905
2014,b,467,1041,2,fixed,20260905
2014,c,495,1041,2,fixed,20260905
2014,d,0,1041,2,fixed,20260905
2016,o,60,1043,2,fixed,20260905
2016,a,17,1043,2,fixed,20260905
2016,b,467,1043,2,fixed,20260905
2016,c,497,1043,2,fixed,20260905
2016,d,2,1043,2,fixed,20260905
2018,o,62,1045,2,fixed,20260905
2018,a,16,1045,2,fixed,20260905
2018,b,466,1045,2,fixed,20260905
2018,c,501,1045,2,fixed,20260905
2018,d,0,1045,2,fixed,20260905
2020,o,63,1051,2,fixed,20260905
2020,a,17,1051,2,fixed,20260905
2020,b,464,1051,2,fixed,20260905
2020,c,503,1051,2,fixed,20260905
2020,d,4,1051,2,fixed,20260905
2022,o,62,1049,2,fixed,20260905
2022,a,19,1049,2,fixed,20260905
2022,b,461,1049,2,fixed,20260905
2022,c,506,1049,2,fixed,20260905
2022,d,1,1049,2,fixed,20260905
2024,o,61,1051,2,fixed,20260905
2024,a,20,1051,2,fixed,20260905
2024,b,457,1051,2,fixed,20260905
2024,c,508,1051,2,fixed,20260905
2024,d,5,1051,2,fixed,20260905
2026,o,59,1050,2,fixed,20260905
2026,a,19,1050,2,fixed,20260905
2026,b,459,1050,2,fixed,20260905
2026,c,509,1050,2,fixed,20260905
2026,d,4,1050,2,fixed,20260905
2028,o,57,1053,2,fixed,20260905
2028,a,16,1053,2,fixed,20260905
2028,b,464,1053,2,fixed,20260905
2028,c,510,1053,2,fixed,20260905
2028,d,6,1053,2,fixed,20260905
2030,o,59,1059,2,fixed,20260905
2030,a,15,1059,2,fixed,20260905
2030,b,466,1059,2,fixed,20260905
2030,c,507,1059,2,fixed,20260905
2030,d,12,1059,2,fixed,20260905
2032,o,63,1064,2,fixed,20260905
2032,a,12,1064,2,fixed,20260905
2032,b,466,1064,2,fixed,20260905
2032,c,506,1064,2,fixed,20260905
2032,d,17,1064,2,fixed,20260905
2034,o,60,1064,2,fixed,20260905
2034,a,14,1064,2,fixed,20260905
2034,b,468,1064,2,fixed,20260905
2034,c,505,1064,2,fixed,20260905
2034,d,17,1064,2,fixed,20260905
2036,o,59,1063,2,fixed,20260905
2036,a,12,1063,2,fixed,20260905
2036,b,467,1063,2,fixed,20260905
2036,c,507,1063,2,fixed,20260905
2036,d,18,1063,2,fixed,20260905
2038,o,62,1066,2,fixed,20260905
2038,a,11,1066,2,fixed,20260905
2038,b,468,1066,2,fixed,20260905
2038,c,505,1066,2,fixed,20260905
2038,d,20,1066,2,fixed,20260905
2040,o,62,1069,2,fixed,20260905
2040,a,10,1069,2,fixed,20260905
2040,b,467,1069,2,fixed,20260905
2040,c,509,1069,2,fixed,20260905
2040,d,21,1069,2,fixed,20260905
2042,o,62,1073,2,fixed,20260905
2042,a,13,1073,2,fixed,20260905
2042,b,466,1073,2,fixed,20260905
2042,c,509,1073,2,fixed,20260905
2042,d,23,1073,2,fixed,20260905
2044,o,60,1067,2,fixed,20260905
2044,a,14,1067,2,fixed,20260905
2044,b,466,1067,2,fixed,20260905
2044,c,509,1067,2,fixed,20260905
2044,d,18,1067,2,fixed,20260905
2046,o,57,1064,2,fixed,20260905
2046,a,13,1064,2,fixed,20260905
2046,b,467,1064,2,fixed,20260905
2046,c,510,1064,2,fixed,20260905
2046,d,17,1064,2,fixed,20260905
2048,o,58,1065,2,fixed,20260905
2048,a,11,1065,2,fixed,20260905
2048,b,469,1065,2,fixed,20260905
2048,c,513,1065,2,fixed,20260905
2048,d,14,1065,2,fixed,20260905
2050,o,58,1068,2,fixed,20260905
2050,a,12,1068,2,fixed,20260905
2050,b,469,1068,2,fixed,20260905
2050,c,514,1068,2,fixed,20260905
2050,d,15,1068,2,fixed,20260905
2052,o,62,1067,2,fixed,20260905
2052,a,11,1067,2,fixed,20260905
2052,b,472,1067,2,fixed,20260905
2052,c,513,1067,2,fixed,20260905
2052,d,9,1067,2,fixed,20260905
2054,o,57,1062,2,fixed,20260905
2054,a,14,1062,2,fixed,20260905
2054,b,473,1062,2,fixed,20260905
2054,c,514,1062,2,fixed,20260905
2054,d,4,1062,2,fixed,20260905
2056,o,64,1067,2,fixed,20260905
2056,a,13,1067,2,fixed,20260905
2056,b,473,1067,2,fixed,20260905
2056,c,517,1067,2,fixed,20260905
2056,d,0,1067,2,fixed,20260905
2058,o,62,1066,2,fixed,20260905
2058,a,14,1066,2,fixed,20260905
2058,b,469,1066,2,fixed,20260905
2058,c,520,1066,2,fixed,20260905
2058,d,1,1066,2,fixed,20260905
2060,o,64,1068,2,fixed,20260905
2060,a,13,1068,2,fixed,20260905
2060,b,468,1068,2,fixed,20260905
2060,c,522,1068,2,fixed,20260905
2060,d,1,1068,2,fixed,20260905
2062,o,63,1067,2,fixed,20260905
2062,a,16,1067,2,fixed,20260905
2062,b,467,1067,2,fixed,20260905
2062,c,518,1067,2,fixed,20260905
2062,d,3,1067,2,fixed,20260905
2064,o,60,1066,2,fixed,20260905
2064,a,15,1066,2,fixed,20260905
2064,b,469,1066,2,fixed,20260905
2064,c,520,1066,2,fixed,20260905
2064,d,2,1066,2,fixed,20260905
2066,o,59,1068,2,fixed,20260905
2066,a,13,1068,2,fixed,20260905
2066,b,468,1068,2,fixed,20260905
2066,c,521,1068,2,fixed,20260905
2066,d,7,1068,2,fixed,20260905
2068,o,53,1067,2,fixed,20260905
2068,a,14,1067,2,fixed,20260905
2068,b,471,1067,2,fixed,20260905
2068,c,522,1067,2,fixed,20260905
2068,d,7,1067,2,fixed,20260905
2070,o,55,1065,2,fixed,20260905
2070,a,11,1065,2,fixed,20260905
2070,b,472,1065,2,fixed,20260905
2070,c,523,1065,2,fixed,20260905
2070,d,4,1065,2,fixed,20260905
2072,o,54,1065,2,fixed,20260905
2072,a,8,1065,2,fixed,20260905
2072,b,472,1065,2,fixed,20260905
2072,c,527,1065,2,fixed,20260905
2072,d,4,1065,2,fixed,20260905
2074,o,51,1062,2,fixed,20260905
2074,a,8,1062,2,fixed,20260905
2074,b,470,1062,2,fixed,20260905
2074,c,529,1062,2,fixed,20260905
2074,d,4,1062,2,fixed,20260905
2076,o,54,1064,2,fixed,20260905
2076,a,9,1064,2,fixed,20260905
2076,b,465,1064,2,fixed,20260905
2076,c,533,1064,2,fixed,20260905
2076,d,3,1064,2,fixed,20260905
2078,o,60,1068,2,fixed,20260905
2078,a,4,1068,2,fixed,20260905
2078,b,462,1068,2,fixed,20260905
2078,c,536,1068,2,fixed,20260905
2078,d,6,1068,2,fixed,20260905
2080,o,63,1069,2,fixed,20260905
2080,a,2,1069,2,fixed,20260905
2080,b,459,1069,2,fixed,20260905
2080,c,534,1069,2,fixed,20260905
2080,d,11,1069,2,fixed,20260905
2082,o,62,1068,2,fixed,20260905
2082,a,4,1068,2,fixed,20260905
2082,b,460,1068,2,fixed,20260905
2082,c,533,1068,2,fixed,20260905
2082,d,9,1068,2,fixed,20260905
2084,o,61,1067,2,fixed,20260905
2084,a,3,1067,2,fixed,20260905
2084,b,460,1067,2,fixed,20260905
2084,c,533,1067,2,fixed,20260905
2084,d,10,1067,2,fixed,20260905
2086,o,62,1069,2,fixed,20260905
2086,a,3,1069,2,fixed,20260905
2086,b,460,1069,2,fixed,20260905
2086,c,534,1069,2,fixed,20260905
2086,d,10,1069,2,fixed,20260905
2088,o,63,1069,2,fixed,20260905
2088,a,4,1069,2,fixed,20260905
2088,b,460,1069,2,fixed,20260905
2088,c,536,1069,2,fixed,20260905
2088,d,6,1069,2,fixed,20260905
2090,o,61,1070,2,fixed,20260905
2090,a,4,1070,2,fixed,20260905
2090,b,462,1070,2,fixed,20260905
2090,c,538,1070,2,fixed,20260905
2090,d,5,1070,2,fixed,20260905
2092,o,61,1070,2,fixed,20260905
2092,a,5,1070,2,fixed,20260905
2092,b,464,1070,2,fixed,20260905
2092,c,538,1070,2,fixed,20260905
2092,d,2,1070,2,fixed,20260905
2094,o,63,1070,2,fixed,20260905
2094,a,4,1070,2,fixed,20260905
2094,b,462,1070,2,fixed,20260905
2094,c,541,1070,2,fixed,20260905
2094,d,0,1070,2,fixed,20260905
2096,o,66,1075,2,fixed,20260905
2096,a,3,1075,2,fixed,20260905
2096,b,461,1075,2,fixed,20260905
2096,c,544,1075,2,fixed,20260905
2096,d,1,1075,2,fixed,20260905
2098,o,65,1075,2,fixed,20260905
2098,a,5,1075,2,fixed,20260905
2098,b,459,1075,2,fixed,20260905
2098,c,543,1075,2,fixed,20260905
2098,d,3,1075,2,fixed,20260905
2100,o,65,1070,2,fixed,20260905
2100,a,2,1070,2,fixed,20260905
2100,b,457,1070,2,fixed,20260905
2100,c,546,1070,2,fixed,20260905
2100,d,0,1070,2,fixed,20260905
2102,o,66,1070,2,fixed,20260905
2102,a,1,1070,2,fixed,20260905
2102,b,458,1070,2,fixed,20260905
2102,c,545,1070,2,fixed,20260905
2102,d,0,1070,2,fixed,20260905
2104,o,68,1070,2,fixed,20260905
2104,a,0,1070,2,fixed,20260905
2104,b,458,1070,2,fixed,20260905
2104,c,544,1070,2,fixed,20260905
2104,d,0,1070,2,fixed,20260905
2106,o,66,1072,2,fixed,20260905
2106,a,4,1072,2,fixed,20260905
2106,b,457,1072,2,fixed,20260905
2106,c,545,1072,2,fixed,20260905
2106,d,0,1072,2,fixed,20260905
2108,o,71,1079,2,fixed,20260905
2108,a,4,1079,2,fixed,20260905
2108,b,458,1079,2,fixed,20260905
2108,c,543,1079,2,fixed,20260905
2108,d,3,1079,2,fixed,20260905
2110,o,71,1079,2,fixed,20260905
2110,a,0,1079,2,fixed,20260905
2110,b,457,1079,2,fixed,20260905
2110,c,544,1079,2,fixed,20260905
2110,d,7,1079,2,fixed,20260905
2112,o,70,1077,2,fixed,20260905
2112,a,0,1077,2,fixed,20260905
2112,b,457,1077,2,fixed,20260905
2112,c,543,1077,2,fixed,20260905
2112,d,7,1077,2,fixed,20260905
2114,o,71,1079,2,fixed,20260905
2114,a,1,1079,2,fixed,20260905
2114,b,456,1079,2,fixed,20260905
2114,c,544,1079,2,fixed,20260905
2114,d,7,1079,2,fixed,20260905
2116,o,67,1076,2,fixed,20260905
2116,a,2,1076,2,fixed,20260905
2116,b,459,1076,2,fixed,20260905
2116,c,546,1076,2,fixed,20260905
2116,d,2,1076,2,fixed,20260905
2118,o,65,1075,2,fixed,20260905
2118,a,0,1075,2,fixed,20260905
2118,b,461,1075,2,fixed,20260905
2118,c,547,1075,2,fixed,20260905
2118,d,2,1075,2,fixed,20260905
2120,o,67,1077,2,fixed,20260905
2120,a,0,1077,2,fixed,20260905
2120,b,462,1077,2,fixed,20260905
2120,c,546,1077,2,fixed,20260905
2120,d,2,1077,2,fixed,20260905
2122,o,75,1084,2,fixed,20260905
2122,a,1,1084,2,fixed,20260905
2122,b,462,1084,2,fixed,20260905
2122,c,545,1084,2,fixed,20260905
2122,d,1,1084,2,fixed,20260905
2124,o,76,1084,2,fixed,20260905
2124,a,0,1084,2,fixed,20260905
2124,b,460,1084,2,fixed,20260905
2124,c,548,1084,2,fixed,20260905
2124,d,0,1084,2,fixed,20260905
2126,o,77,1088,2,fixed,20260905
2126,a,0,1088,2,fixed,20260905
2126,b,465,1088,2,fixed,20260905
2126,c,544,1088,2,fixed,20260905
2126,d,2,1088,2,fixed,20260905
2128,o,76,1089,2,fixed,20260905
2128,a,1,1089,2,fixed,20260905
2128,b,463,1089,2,fixed,20260905
2128,c,547,1089,2,fixed,20260905
2128,d,2,1089,2,fixed,20260905
2130,o,78,1091,2,fixed,20260905
2130,a,1,1091,2,fixed,20260905
2130,b,461,1091,2,fixed,20260905
2130,c,549,1091,2,fixed,20260905
2130,d,2,1091,2,fixed,20260905
2132,o,79,1093,2,fixed,20260905
2132,a,2,1093,2,fixed,20260905
2132,b,460,1093,2,fixed,20260905
2132,c,549,1093,2,fixed,20260905
2132,d,3,1093,2,fixed,20260905
2134,o,75,1090,2,fixed,20260905
2134,a,3,1090,2,fixed,20260905
2134,b,462,1090,2,fixed,20260905
2134,c,548,1090,2,fixed,20260905
2134,d,2,1090,2,fixed,20260905
2136,o,72,1088,2,fixed,20260905
2136,a,3,1088,2,fixed,20260905
2136,b,462,1088,2,fixed,20260905
2136,c,551,1088,2,fixed,20260905
2136,d,0,1088,2,fixed,20260905
2138,o,73,1090,2,fixed,20260905
2138,a,2,1090,2,fixed,20260905
2138,b,463,1090,2,fixed,20260905
2138,c,551,1090,2,fixed,20260905
2138,d,1,1090,2,fixed,20260905
2140,o,71,1091,2,fixed,20260905
2140,a,0,1091,2,fixed,20260905
2140,b,470,1091,2,fixed,20260905
2140,c,550,1091,2,fixed,20260905
2140,d,0,1091,2,fixed,20260905
2142,o,74,1095,2,fixed,20260905
2142,a,0,1095,2,fixed,20260905
2142,b,465,1095,2,fixed,20260905
2142,c,554,1095,2,fixed,20260905
2142,d,2,1095,2,fixed,20260905
2144,o,75,1098,2,fixed,20260905
2144,a,1,1098,2,fixed,20260905
2144,b,466,1098,2,fixed,20260905
2144,c,554,1098,2,fixed,20260905
2144,d,2,1098,2,fixed,20260905
2146,o,75,1099,2,fixed,20260905
2146,a,2,1099,2,fixed,20260905
2146,b,467,1099,2,fixed,20260905
2146,c,554,1099,2,fixed,20260905
2146,d,1,1099,2,fixed,20260905
2148,o,75,1100,2,fixed,20260905
2148,a,3,1100,2,fixed,20260905
2148,b,469,1100,2,fixed,20260905
2148,c,553,1100,2,fixed,20260905
2148,d,0,1100,2,fixed,20260905
2150,o,75,1101,2,fixed,20260905
2150,a,0,1101,2,fixed,20260905
2150,b,469,1101,2,fixed,20260905
2150,c,554,1101,2,fixed,20260905
2150,d,3,1101,2,fixed,20260905
2152,o,74,1104,2,fixed,20260905
2152,a,1,1104,2,fixed,20260905
2152,b,469,1104,2,fixed,20260905
2152,c,556,1104,2,fixed,20260905
2152,d,4,1104,2,fixed,20260905
2154,o,69,1102,2,fixed,20260905
2154,a,1,1102,2,fixed,20260905
2154,b,472,1102,2,fixed,20260905
2154,c,560,1102,2,fixed,20260905
2154,d,0,1102,2,fixed,20260905
2156,o,67,1103,2,fixed,20260905
2156,a,1,1103,2,fixed,20260905
2156,b,474,1103,2,fixed,20260905
2156,c,560,1103,2,fixed,20260905
2156,d,1,1103,2,fixed,20260905
2158,o,64,1103,2,fixed,20260905
2158,a,0,1103,2,fixed,20260905
2158,b,474,1103,2,fixed,20260905
2158,c,564,1103,2,fixed,20260905
2158,d,1,1103,2,fixed,20260905
2160,o,60,1107,2,fixed,20260905
2160,a,3,1107,2,fixed,20260905
2160,b,476,1107,2,fixed,20260905
2160,c,562,1107,2,fixed,20260905
2160,d,6,1107,2,fixed,20260905
2162,o,58,1108,2,fixed,20260905
2162,a,6,1108,2,fixed,20260905
2162,b,478,1108,2,fixed,20260905
2162,c,561,1108,2,fixed,20260905
2162,d,5,1108,2,fixed,20260905
2164,o,54,1110,2,fixed,20260905
2164,a,10,1110,2,fixed,20260905
2164,b,477,1110,2,fixed,20260905
2164,c,564,1110,2,fixed,20260905
2164,d,5,1110,2,fixed,20260905
2166,o,55,1114,2,fixed,20260905
2166,a,12,1114,2,fixed,20260905
2166,b,477,1114,2,fixed,20260905
2166,c,565,1114,2,fixed,20260905
2166,d,5,1114,2,fixed,20260905
2168,o,52,1114,2,fixed,20260905
2168,a,12,1114,2,fixed,20260905
2168,b,480,1114,2,fixed,20260905
2168,c,563,1114,2,fixed,20260905
2168,d,7,1114,2,fixed,20260905
2170,o,53,1116,2,fixed,20260905
2170,a,9,1116,2,fixed,20260905
2170,b,483,1116,2,fixed,20260905
2170,c,563,1116,2,fixed,20260905
2170,d,8,1116,2,fixed,20260905
2172,o,55,1120,2,fixed,20260905
2172,a,9,1120,2,fixed,20260905
2172,b,484,1120,2,fixed,20260905
2172,c,562,1120,2,fixed,20260905
2172,d,10,1120,2,fixed,20260905
2174,o,56,1120,2,fixed,20260905
2174,a,8,1120,2,fixed,20260905
